subject_id,gesture_id,gesture_name,rep_num,MAV_ch1,WAMP_ch1,VAR_ch1,WL_ch1,MDF_ch1,MNF_ch1,MAV_ch2,WAMP_ch2,VAR_ch2,WL_ch2,MDF_ch2,MNF_ch2,MAV_ch3,WAMP_ch3,VAR_ch3,WL_ch3,MDF_ch3,MNF_ch3,MAV_ch4,WAMP_ch4,VAR_ch4,WL_ch4,MDF_ch4,MNF_ch4
4,1,thumb_flexion,7,0.008847957701255404,2747,0.00015659425443394478,38.919712218527785,226.5625,228.02999050081252,0.0013562736934076565,38,3.169528059942913e-06,7.647556919981711,296.875,287.4251619901319,0.001262910171166609,15,2.625828763603235e-06,7.241926285456067,304.6875,295.0070239028215,0.0012884884533021189,9,2.643304689682706e-06,7.401424900651998,312.5,301.8747939647812
4,2,index_flexion,1,0.007227582995489576,2191,0.00010475515877869085,30.19853037121755,187.5,212.8812313875753,0.0012627255147918768,30,2.693525341422721e-06,7.456829311825349,320.3125,309.99548191980574,0.0013944445765032112,67,3.5903093631990794e-06,7.828511526795757,296.875,285.09662459482655,0.001404218604943004,55,3.42453927761437e-06,7.993102715109096,304.6875,293.85793319704607
4,2,index_flexion,2,0.007942332638062995,2290,0.00014065101713199902,33.56214395517787,218.75,218.35276649350132,0.001647186778822634,183,7.422566601366911e-06,8.942681209924867,257.8125,259.20251958417805,0.0015924690254813078,152,5.329039346878401e-06,8.713068490760422,281.25,275.1725435576007,0.001709084278664897,172,6.154497883083255e-06,9.19574238956908,273.4375,262.01741029268345
4,2,index_flexion,3,0.0077409748822307245,2321,0.0001247667635380234,32.880167871964076,187.5,213.94107492973527,0.00151478132249639,100,4.464642395788065e-06,8.379466038301471,281.25,275.8760265389897,0.0016394755701876955,157,5.027761880418404e-06,9.029900864286049,281.25,277.8650752360081,0.0017353188032684303,195,6.054402400087255e-06,9.431344475541556,281.25,270.64005080351404
4,2,index_flexion,4,0.006853824932950486,2108,9.561501450538066e-05,28.739738668427556,187.5,211.73374199479315,0.001967399023594327,269,9.724100525340514e-06,10.257594280325637,242.1875,248.375998788882,0.0020248292939537916,307,1.2818346937538517e-05,10.472272907114483,250.0,244.46337179435068,0.0015745483560454584,145,4.9862056843470706e-06,8.569607443581269,273.4375,269.19155872995833
4,2,index_flexion,5,0.0074598754661598194,2366,0.0001240868255112737,32.42903133401073,226.5625,226.2837785788804,0.0029388422094607947,642,1.9679078231767634e-05,14.260348333029308,242.1875,241.41364511739687,0.0018406476062220198,141,5.923899868573611e-06,9.706314496665225,273.4375,268.21905157070825,0.0014674682035074275,58,3.605900938919796e-06,8.272508153696185,296.875,289.37226359474715
4,2,index_flexion,6,0.006429773082463642,1909,8.89246377718892e-05,26.801513684272372,179.6875,207.5114642156437,0.003145130502892679,721,1.956162670643661e-05,14.920732221166652,242.1875,242.0647981188033,0.0018980140130787347,166,6.2362539205939755e-06,9.95284916905371,273.4375,265.7914925375223,0.0014840850566791453,67,3.926014999569766e-06,8.27778722751777,289.0625,279.86352191608063
4,2,index_flexion,7,0.00592726977729176,1747,8.21360207980526e-05,25.338355189233297,210.9375,209.31335319441465,0.0033132132320241457,834,2.2451634973652996e-05,15.896180678326926,250.0,241.89588181477836,0.001931983639128598,203,6.715555525172087e-06,10.163798182663383,281.25,269.9841988458823,0.001376496890706232,40,3.132401903590256e-06,7.78016151541957,304.6875,294.89139541484354
4,2,index_flexion,8,0.007227694208284304,2119,0.00011585160826208538,29.897699569543885,179.6875,206.14503301083568,0.0029476864892922497,654,1.695110939911066e-05,14.266318808167998,250.0,243.66818346688146,0.0018203490678692653,132,5.655045476920709e-06,9.722481845066092,281.25,272.21223887065787,0.0013561384240399507,25,2.94888944983831e-06,7.852898879150306,312.5,303.3396217073435
4,2,index_flexion,9,0.0063146725921377185,1846,8.733297671608274e-05,27.019604350298437,195.3125,212.6933051933785,0.0028036737382669884,562,1.5498017325078505e-05,13.573964583256402,250.0,247.20465301251886,0.0017648415458897165,114,5.3399247866696696e-06,9.48227967156817,281.25,274.8069550770909,0.001294886608588082,10,2.6572071178478914e-06,7.5413610009328425,312.5,306.0958071890188
4,3,middle_flexion,1,0.007054397953148095,2169,0.00010297236339984543,30.79808620026663,210.9375,220.84113060828062,0.0013890492872856925,33,3.2557455694816043e-06,7.913631553105238,304.6875,295.9156221441568,0.002017134660685256,289,1.1140523629547034e-05,10.565129877861468,257.8125,250.01067307674023,0.0013938276847892043,22,3.152731435453162e-06,7.90517316411859,312.5,294.1892013181649
4,3,middle_flexion,2,0.007100173583640558,2208,0.00010598151951991935,31.213687077970842,218.75,222.23319197718345,0.0012730886979215683,31,2.754265404294985e-06,7.268460645712967,304.6875,298.95362274277693,0.0017804008625053795,201,7.208425751778525e-06,9.368495178855454,257.8125,254.79182527646893,0.0014519120004796923,49,3.5344824858776562e-06,8.139388994743058,296.875,286.8493236783367
4,3,middle_flexion,3,0.006231954725124794,1932,8.174718485250956e-05,27.51893346566343,234.375,224.48961647744747,0.0013528981790271993,30,3.0537405542667383e-06,7.781556049743681,304.6875,295.8857559100259,0.002131055965203827,373,1.0737481062008512e-05,11.121851699817832,257.8125,254.29697577929346,0.0013671078124528858,25,3.0127430712456675e-06,7.750085098651389,304.6875,294.89086541449853
4,3,middle_flexion,4,0.004655290001403678,1283,5.5047558316667546e-05,21.116275846677105,234.375,225.58510855444632,0.001286404684720759,9,2.6612185104227394e-06,7.322039848071814,312.5,298.8830154264548,0.001810072505556799,244,7.5743971783391575e-06,9.505781102780988,265.625,253.23378725399522,0.0012823469036598713,18,2.6638738695136416e-06,7.451085859944042,312.5,302.03429982692376
4,3,middle_flexion,5,0.006305450855485373,2025,8.529544021656581e-05,28.45587748938211,234.375,228.05371494027133,0.00138851905527984,30,3.299745206866327e-06,7.794150392258356,296.875,287.8503525178361,0.002562040936628452,526,1.8401562453636426e-05,12.534629534955151,242.1875,237.13884593669928,0.0013922943859854802,26,3.191108887081126e-06,7.797297763173075,296.875,288.98635825129077
4,3,middle_flexion,6,0.006867767176060864,2203,9.705899962140607e-05,30.925796250952413,234.375,229.36352880958077,0.001467891568802016,69,4.113774242911275e-06,8.025590284341726,273.4375,267.46191312134056,0.0023720999288728106,473,1.5452355663507377e-05,12.027840089651352,242.1875,242.05533612014722,0.0016080360864507257,101,4.771182596430632e-06,8.640993329209314,273.4375,267.41600406863665
4,3,middle_flexion,7,0.006900443064135392,2034,0.00011802080233024041,29.676237540805655,195.3125,215.27418696048588,0.0020615936613083705,299,1.3597278219707301e-05,10.61756896820593,242.1875,241.53665994120402,0.0023386145019158033,448,1.5855326435700638e-05,11.767544361024292,250.0,239.21602181053322,0.001515493075079668,71,4.122885374081158e-06,8.256938788610276,281.25,275.7935137389057
4,3,middle_flexion,8,0.005624929643831294,1615,7.654562091664206e-05,24.440999279363755,203.125,213.85613734784977,0.0017214049705198565,207,7.003103636248174e-06,9.072177403602966,242.1875,248.06697842962234,0.0021355849010145688,399,1.1301496778006285e-05,10.914583968749731,257.8125,248.399976085783,0.0013948638863811604,37,3.342355176349633e-06,7.8437559501308005,296.875,288.2369663662357
4,4,ring_flexion,1,0.008235647723547426,2230,0.00018493250612210225,35.87357986739684,210.9375,215.51824844333646,0.0016518079707014644,130,6.317558394841316e-06,8.985721446199445,265.625,259.3265213366251,0.0027445501842617783,657,2.5215771239298738e-05,13.862037771428232,257.8125,249.2217162076941,0.001593781858031535,96,4.648616063705196e-06,8.756097425842954,281.25,275.6338774861211
4,4,ring_flexion,2,0.01075483206088576,3064,0.00024482448192740324,46.076823904252656,210.9375,219.85793491983472,0.0016893358063403538,131,6.470413473360581e-06,9.115582932495288,265.625,258.011564538123,0.0027887494322660503,660,2.535711309208876e-05,14.10282867414547,257.8125,249.31512797212145,0.001627390770230105,99,4.815057891316808e-06,8.891095473605281,281.25,275.34219991998845
4,4,ring_flexion,3,0.008779690462648584,2691,0.0001651048448815884,37.55938647281419,210.9375,218.77273289288433,0.0025968164762564822,477,2.827919777077156e-05,12.907756525562135,234.375,232.62409302606505,0.002727204597288912,643,2.417805364050643e-05,13.822831216484413,250.0,243.38252095758114,0.001581812605163756,79,4.292530708205378e-06,8.701699791359388,289.0625,278.4748704909583
4,4,ring_flexion,4,0.009559116231509582,2950,0.0001759833988479998,40.40974543265439,210.9375,217.65218998486856,0.0024353875728722442,497,1.7232221199580554e-05,12.356345065460621,242.1875,243.18002507323504,0.002766502920532498,655,2.349194466035765e-05,14.217874420553414,250.0,249.4243181523976,0.0019162044465891228,236,7.154281062531336e-06,10.233012758874512,273.4375,264.62505720183094
4,4,ring_flexion,5,0.00895905025086356,2718,0.00016337207936724732,38.013894594256286,210.9375,214.36730877624575,0.002790235088082573,587,2.5784971437598388e-05,13.87012306091325,242.1875,237.8895424531784,0.0030662534073663296,734,2.9809578520973496e-05,15.180180840287974,242.1875,241.15183113834343,0.0019321302217015412,267,7.624209263155966e-06,10.21423869801917,265.625,261.40771767187016
4,4,ring_flexion,6,0.007985543038289938,2375,0.00013640526971203586,34.32839531552996,226.5625,223.6780198056114,0.00291083380753641,665,3.052237511100185e-05,14.269041879114102,234.375,229.85546070460467,0.002789419119406893,659,2.3031968517651854e-05,14.056320948209262,250.0,246.83051987025715,0.0018101492904142198,223,6.6484327292725915e-06,9.777308428107627,265.625,265.7524825570121
4,4,ring_flexion,7,0.00837880781118499,2612,0.0001485759089168235,36.49650954598803,218.75,221.15716748105402,0.0033701265976742623,840,3.372958217965889e-05,16.25086601086935,242.1875,239.04871543746108,0.0026249290185088826,579,1.7903247009893416e-05,13.562563546225562,265.625,257.5078840005485,0.0017719576253664453,141,5.703679571346132e-06,9.546079755644335,273.4375,273.44788498281014
4,4,ring_flexion,8,0.008064794165359478,2439,0.00013397683290543595,34.3798769196525,218.75,218.78492153772606,0.0038509492581550345,962,4.9510313598924544e-05,18.434396419432296,242.1875,237.6597704195964,0.003357489406985086,796,3.590741358769649e-05,16.652266799770565,250.0,245.8417313161605,0.0019010843166892871,226,7.032145416193816e-06,10.232814820537833,273.4375,266.6958085365631
4,4,ring_flexion,9,0.006623660702072529,2027,9.967848235239917e-05,28.78289101309187,218.75,222.1731323880371,0.00198670068282656,320,1.0009076607441602e-05,10.415852815368455,257.8125,258.2880962685291,0.003148841915709429,722,4.084726544065613e-05,16.181758275458378,273.4375,259.4610148148056,0.001508603232726835,56,3.988323266038327e-06,8.29959287764679,281.25,272.61185893305594
4,5,little_flexion,1,0.012049489197772862,3099,0.0003392727524198586,51.29802314150356,218.75,222.0526849315172,0.003364042538261665,777,3.419164253116826e-05,16.222661434615958,250.0,237.55748465185346,0.0027881711002655614,516,2.353516937203016e-05,13.388362736236688,234.375,222.58254765890942,0.0023113550223942407,451,1.6278907246212613e-05,11.970660447402047,257.8125,244.70047299668718
4,5,little_flexion,2,0.012778709363068904,3428,0.000334769217480649,54.58284138487276,195.3125,216.8442788404265,0.0034357925642380187,780,3.280731898758628e-05,16.307825774262596,250.0,237.29236684317488,0.002818780197869471,570,2.149048336549664e-05,13.424727391321614,242.1875,227.66765536729696,0.0023976218735865073,467,1.6617034914522788e-05,12.322802010877815,265.625,249.50476781379513
4,5,little_flexion,3,0.010424884801584367,2987,0.0002363163132548497,44.783331757386534,218.75,221.516826889306,0.002760121016329021,646,1.9255661735978694e-05,13.907260586749599,257.8125,254.69887613144007,0.002660437864353205,527,1.882787563562257e-05,13.132847022492461,250.0,239.3258448848263,0.001757975841519667,179,5.7352002993183e-06,9.321657808255061,273.4375,270.8988696876488
4,5,little_flexion,4,0.008542051671228373,2235,0.0001951506809599706,36.4914416290328,210.9375,218.11411886865156,0.0034856521131235033,784,5.033504752896164e-05,16.809594379618538,250.0,234.31053409162624,0.0023656782741512867,475,1.6127402686271247e-05,11.70998398207076,242.1875,234.68288771881885,0.001629429535671968,168,5.528234088335989e-06,8.852521627079605,281.25,270.4915976610189
4,5,little_flexion,5,0.009078290836352945,2393,0.0002083693337812128,37.87192675398052,179.6875,206.0528051707555,0.0035223511985229615,891,3.960283717682129e-05,17.060720162626538,250.0,238.63460008087463,0.0025705057933402557,526,1.821537500337435e-05,12.808360150522073,250.0,241.63670255215612,0.0016602689922061468,134,5.641330615033944e-06,8.992805035927635,273.4375,260.5236714394953
4,5,little_flexion,6,0.010328311182756511,2859,0.00022995500023620543,44.25270230385914,218.75,219.80040514170412,0.004118948233259254,982,5.539557190813256e-05,18.99602643349256,234.375,225.76866094072048,0.0029729036719285972,665,2.516778808879981e-05,14.6233343401557,250.0,239.9491217117409,0.0018600011990464243,259,7.588400966789241e-06,9.841759342395765,257.8125,255.012267686556
4,5,little_flexion,7,0.009740332454304926,2668,0.00023130565631410434,41.62993611078522,210.9375,217.7254285346281,0.0028870487193997,617,2.067575790240803e-05,14.145237255784693,257.8125,243.68122243688805,0.0023490262962915943,396,1.2576337558159462e-05,11.728683529748647,250.0,244.40793337390068,0.0017059011163578278,152,6.318787792307386e-06,9.002355477408283,265.625,254.21047209658636
5,1,thumb_flexion,1,0.0039804446550765335,745,0.00010704040553099723,17.98340926085438,218.75,213.2889879564806,0.0016820308254403091,207,1.0168346163228041e-05,9.01176057657485,250.0,252.05471821831756,0.0013868360143062806,116,4.751130218404099e-06,7.599307195789743,281.25,269.2817217707787,0.001466827254475422,135,4.927163452990769e-06,7.333589363457159,250.0,246.70205938915294
5,1,thumb_flexion,2,0.005644394372075441,1119,0.00017773164741267765,25.496086541339135,218.75,221.62513405018882,0.001816185894035043,269,1.3921541922763135e-05,9.467390863703836,242.1875,245.01402178958776,0.0014691097384754406,129,5.499574708946757e-06,7.894140514171321,265.625,258.079265817134,0.0014786040314182045,131,5.321990190607869e-06,7.290316617496416,250.0,245.40518121706447
5,1,thumb_flexion,3,0.006029321601373177,1452,0.0001328621536128708,27.40567706000381,242.1875,231.90260081855166,0.0018155331070719742,286,1.1957773152468336e-05,9.315113497707657,242.1875,241.00179111884924,0.001589055893293242,167,5.587783746097297e-06,8.403302538676666,257.8125,260.6175696489253,0.0014191767690472448,92,4.156664870822821e-06,7.120515940965438,250.0,246.34907008491092
5,1,thumb_flexion,4,0.007027914595328601,1745,0.0001560253101156951,30.201002851705894,210.9375,214.89235291857196,0.001982607107182873,334,1.3357207899447094e-05,9.81139823942527,226.5625,231.7792926234758,0.0017489791992294891,263,7.926072040164187e-06,8.931383355432825,242.1875,245.62079837615946,0.0015148076821516671,96,4.613114461801877e-06,7.593655614689534,250.0,250.00928917044183
5,1,thumb_flexion,5,0.005784702705174354,1225,0.0001435065840533504,25.277745283575307,195.3125,214.2781260915793,0.00248835813711529,458,3.098981477578453e-05,12.316997915964876,242.1875,237.27975811871698,0.0018809684505724119,341,1.046363160443966e-05,9.642619354098404,250.0,247.23503405405773,0.0015658192022502166,177,6.0227217504245645e-06,7.850407832707377,250.0,246.41612531980468
5,1,thumb_flexion,6,0.00867990728862449,2174,0.00020839883668990344,37.53269684581828,218.75,224.52100206972784,0.0015088840503001872,120,4.669476880326339e-06,8.063540395314398,250.0,259.5676993247484,0.0015033663995009708,154,5.316699993761383e-06,7.933681465898828,257.8125,261.38664987299893,0.0013852883065398143,60,3.6118728059251294e-06,7.145303821834368,265.625,265.21165187912663
5,1,thumb_flexion,7,0.010258522318740193,2476,0.0003315774487217023,42.39968497852001,187.5,208.7994698568578,0.0016785471388589086,221,9.139496193008278e-06,8.762470805992029,242.1875,240.2327860037199,0.0015019361618791747,166,5.883573228200725e-06,7.900473569750319,250.0,248.27072256947272,0.0013841515574691107,59,3.549987459831589e-06,7.169878609810494,257.8125,263.74417825398865
5,1,thumb_flexion,8,0.009899143747109616,2783,0.0002161888389949431,41.7918511193592,210.9375,215.7432886510906,0.0017177416383689465,219,7.65657071230513e-06,8.953565091837884,242.1875,248.13001838199486,0.0015560399861268112,162,5.449685614762445e-06,8.269115605329,257.8125,259.00167429931594,0.0013983837259843917,50,3.448308140926247e-06,7.149253295374203,250.0,255.7945480379799
5,1,thumb_flexion,9,0.00978040036183516,2607,0.00024224020596302662,42.30545335214007,226.5625,228.51439697187988,0.001389155205243122,82,3.8560876058377555e-06,7.550613205975692,273.4375,267.34609843831214,0.0013229228178914493,73,4.519694454052769e-06,6.98825119705981,273.4375,265.57384717768923,0.0013255561693366522,30,3.1215241113475423e-06,7.025124725348029,265.625,270.6042178566725
5,1,thumb_flexion,10,0.009410865579811687,2198,0.00027466890860861884,40.028071101140505,195.3125,215.28749255662996,0.0016369243064260038,204,6.906196666918497e-06,8.688197183720622,257.8125,257.42828365683204,0.0015091986948053402,150,5.864765087177681e-06,7.8659593372964505,257.8125,250.6833158960073,0.001516885901145469,82,4.501182197543554e-06,7.787610937756422,257.8125,259.26378996831403
5,1,thumb_flexion,11,0.008714493155463942,2020,0.00026412815359633934,36.96895342224367,203.125,218.26261427831417,0.0022140377348435487,438,1.6690964455396573e-05,11.024111232857436,242.1875,236.19993933373513,0.0016506103064237475,225,6.508097630202505e-06,8.58864624085948,257.8125,256.70603040688155,0.001497494565084412,62,4.036102629136877e-06,7.75060002987688,257.8125,261.3725088561933
5,1,thumb_flexion,12,0.009024376654045357,2498,0.00021473947542605026,38.58716420241462,210.9375,217.54354600393023,0.0018623183317203263,264,1.0044707522802836e-05,9.616981511120045,250.0,248.84259682781382,0.0015227869800496594,123,4.990814105703534e-06,7.91971861682009,250.0,251.88727861110672,0.0014850408630882879,46,4.0231326724965845e-06,7.653375425862712,257.8125,261.4233419579863
5,2,index_flexion,1,0.009214067594794416,2584,0.00019287025351234755,38.646403799454404,210.9375,217.13956464298437,0.00127233090643251,142,4.11389564274346e-06,6.8480754704956475,289.0625,283.1747019828705,0.0013160043059747767,201,5.359326388040633e-06,6.7454244616001455,257.8125,261.53924350461153,0.001761025491036852,147,5.883681842034836e-06,8.998982664082547,265.625,268.1875598213317
5,2,index_flexion,2,0.010247188045892731,2906,0.00021479471475435965,42.88187046565301,203.125,211.82516660393892,0.001508535903616625,214,6.360129107141448e-06,7.840207545653481,273.4375,262.36738919623883,0.001649820717672302,253,7.765541754505392e-06,8.385114895993091,250.0,248.8960130423068,0.0021601196588589694,261,1.0302961892375113e-05,10.332029095044716,250.0,243.08723059898563
5,2,index_flexion,3,0.00974239018969805,2820,0.0001974469049182658,41.17557412558686,210.9375,215.00244126589703,0.0013481540345803757,144,4.17228558407839e-06,7.1353250047278305,273.4375,276.78139716800973,0.0016293330692501622,276,7.240057671765534e-06,8.29388554233267,257.8125,259.305502264621,0.001858142519703881,189,6.553036604952231e-06,9.247569489305258,257.8125,258.8593413059258
5,2,index_flexion,4,0.009721519555151938,2731,0.00022258528274458832,40.741676207279056,187.5,210.85374019811275,0.001440118940013111,228,5.815005028606517e-06,7.725247363254505,289.0625,280.6611451068159,0.0014851832517475266,214,6.12496900275652e-06,7.674217070454814,273.4375,261.6365320833705,0.001908334415413441,189,7.211256065637212e-06,9.283466356748791,250.0,254.77848953689957
5,2,index_flexion,5,0.010487384328964582,2836,0.00024875522877847167,44.370310595673665,210.9375,215.39048181627902,0.0013267678086216134,109,3.816679296590589e-06,7.154057895089164,281.25,279.7964116486307,0.001452389644074921,179,5.352759424012139e-06,7.417499916721872,250.0,253.22525060627248,0.0018133655183122995,177,6.432347510638971e-06,8.9410488052142,250.0,252.44509897880914
5,2,index_flexion,6,0.009567351651234532,2770,0.00020279888867499985,41.22900483716557,210.9375,215.99393644253124,0.0014076053151640332,142,4.482907352323253e-06,7.653115774754085,281.25,281.7064464098105,0.0015522420269049367,218,6.245639762358695e-06,7.868855011133679,250.0,248.20212567899407,0.00189496478251017,190,6.809573212959022e-06,9.388512470253868,257.8125,255.9128618630623
5,2,index_flexion,7,0.012633382564977287,3266,0.0003666132625141852,54.35042790045696,187.5,214.34563751807914,0.0015413352783853345,157,4.7517538798842804e-06,8.350362042445166,289.0625,283.9735231641579,0.0018318177120087607,295,7.94477409856296e-06,9.242938389125257,257.8125,254.4328649375518,0.0022522582924903497,304,9.882482895036515e-06,10.853726616500282,250.0,250.01977596321865
5,2,index_flexion,8,0.011136395275154778,2913,0.0002917297819163386,46.80657447871815,210.9375,213.04986639013939,0.001680263965122795,258,6.593062414306343e-06,9.15303370181974,281.25,279.0265068383087,0.0018727437282016334,342,9.066515158485372e-06,9.423503681385256,257.8125,253.2784323735732,0.002117511038362985,280,8.782116807160468e-06,10.113268445614516,250.0,245.56412524236075
5,2,index_flexion,9,0.01041409978484383,2831,0.00026391913879957426,43.99768441954086,195.3125,212.22892854425965,0.001475385059106631,147,4.570099864290541e-06,8.15261699720769,296.875,286.1433112544931,0.0016822189610955676,200,6.392001138817667e-06,8.290781274868548,250.0,246.05903069981824,0.001994555681428973,187,7.579444738313048e-06,9.47677314900978,250.0,247.4154316841433
5,3,middle_flexion,1,0.0082051351505533,2232,0.00019548995626162837,37.601819350258694,234.375,236.05565717413324,0.0013810384616878783,113,4.271134346953199e-06,7.295775702921036,265.625,258.9229745657325,0.0022776639487203914,546,3.0500957667872418e-05,11.005326271648752,250.0,239.4325189358993,0.0016440442676397095,147,5.6024573944112035e-06,8.214117628735984,250.0,250.13313735071532
5,3,middle_flexion,2,0.01042775088626647,2960,0.0002353600411104134,45.24958336282721,226.5625,220.53729114733247,0.00122268249582911,101,3.776702096441619e-06,6.354203595382806,265.625,262.29114229870316,0.0019423373102411704,361,1.4627015891556697e-05,9.30228845363331,218.75,224.72426971402155,0.0016089499512589463,173,6.505633964180554e-06,8.002237948040252,250.0,236.70466061412884
5,3,middle_flexion,3,0.010752708278961057,3069,0.00024116000821785275,47.393078658550266,234.375,226.43823431328823,0.001930343441059703,373,2.1978576569332844e-05,9.057016328946895,234.375,219.83992356466132,0.002578625702501282,624,2.5392613068329555e-05,12.267899090673032,226.5625,224.29067748704313,0.0018018512130973108,204,6.980024319582016e-06,8.759892026354024,250.0,244.46523130542877
5,3,middle_flexion,4,0.010506187242881913,2991,0.00026218116305918763,45.002633275633826,210.9375,213.5812312004388,0.001075064779826604,36,2.5485179432363804e-06,5.632952775851612,281.25,271.4704155350638,0.0018016996812315433,277,9.048583778856728e-06,8.803991409372376,234.375,231.37242715520247,0.0015655503739097484,101,4.7094345607103025e-06,7.667901312515868,250.0,246.76635372473442
5,3,middle_flexion,5,0.007735409681267891,2291,0.00013922974019815555,33.60031289952709,226.5625,223.12813824435676,0.0010666837969934323,44,2.7379946343445604e-06,5.564311613022754,273.4375,270.31887566425723,0.002049170237947173,377,1.2014031132756065e-05,9.834994495031383,242.1875,234.02385434772364,0.0013670389412914466,47,3.5337663777405294e-06,7.030053195917404,265.625,265.02274706245163
5,3,middle_flexion,6,0.010138514470673146,2752,0.00024297727456138696,43.39272896354302,226.5625,222.08732293270333,0.00136937397488124,154,5.8322418055621586e-06,6.63858803747836,234.375,237.1807293704429,0.0023513539196912373,447,1.9994101790602005e-05,11.005961838114818,234.375,230.45988168060325,0.0014041332753973131,59,3.6752508429250718e-06,7.1352371641236445,257.8125,254.64808037737353
5,4,ring_flexion,1,0.011633560881803954,3425,0.00026456053920228406,50.81232236603775,210.9375,221.37124394337866,0.0012155048716164705,70,4.582111888580264e-06,6.283201528095829,234.375,245.40411083066206,0.0019495723694375165,397,1.3770706541624586e-05,9.668951197870088,242.1875,244.1817891155905,0.0019362088728992588,147,7.440459768882244e-06,9.319038085914295,250.0,248.57769696836868
5,4,ring_flexion,2,0.00960311350001526,2918,0.0001996375913257918,42.65813012890136,226.5625,226.4716182626478,0.0011615485537011599,74,3.396142405913709e-06,6.170707333534997,265.625,269.31655342164794,0.001970495401158165,429,1.4403372007436804e-05,9.839261740619781,250.0,248.7352839093745,0.0017326187907091102,68,5.328148009320245e-06,8.46523235697786,250.0,251.65737077303353
5,4,ring_flexion,3,0.009905391455252979,2993,0.00020525613846371018,43.9271906071406,226.5625,225.01177532482487,0.0011758108303085441,28,2.7788911339959597e-06,6.3417005356972975,281.25,275.189519506623,0.0020129354215124855,472,1.4782328462043043e-05,9.971916242998983,257.8125,242.81823569514216,0.001814207344686554,93,6.003393133963138e-06,8.813051566358029,250.0,246.38935676161955
5,4,ring_flexion,4,0.01026693604484471,3112,0.00022084173790049146,46.24316083511183,226.5625,229.50856976728548,0.0021427609329343475,382,2.780151043746785e-05,10.387127125626577,218.75,215.46772971264988,0.0021112045923216485,439,1.6044269716447006e-05,10.56804183550424,257.8125,248.12201422202813,0.0018936593157639118,107,6.7031313608715085e-06,9.005183351813312,250.0,236.67837873974898
5,4,ring_flexion,5,0.01213370410262019,3495,0.00031623062831482234,53.27965105598791,218.75,221.64975003988678,0.0020176262606202153,287,1.918235293554194e-05,9.748179154546051,242.1875,235.31100239466156,0.0020616038477156593,407,1.4752640116501382e-05,10.075295879211858,250.0,243.2371604836671,0.001912661267622261,114,6.732154354936884e-06,9.194653780364861,250.0,249.77700731784557
5,4,ring_flexion,6,0.011234443907362513,3322,0.00024429390433690395,49.54887743136511,226.5625,228.80998310843293,0.0020026918714649133,345,1.560847718227922e-05,9.782855854866728,242.1875,239.6441605118629,0.0020959467020163903,419,1.5658127247193002e-05,9.892691883354493,234.375,229.25470769397293,0.002087186631661293,191,8.486787617140447e-06,10.05830659274007,250.0,245.8004754200747
5,4,ring_flexion,7,0.011935436885296021,3376,0.00028208576148698654,51.21894432059663,195.3125,218.60797757222065,0.001708919965608363,258,1.20337278104373e-05,8.245991116066012,226.5625,220.73191197579678,0.0023577489869636863,465,2.657173214936458e-05,11.298332524250517,250.0,240.82085233869353,0.0021048062910995085,239,8.478955145270423e-06,10.258160243058295,250.0,244.84195495368263
5,4,ring_flexion,8,0.009377131435449049,2853,0.0001847158544798849,40.259429160225025,218.75,220.87980085658737,0.0012967960406763102,92,3.887710425227524e-06,6.708213704723092,265.625,260.18936288055744,0.0019324413061392598,447,1.5301605378661166e-05,9.620791347654617,265.625,255.1017099060368,0.001827976824713063,84,6.11141896378898e-06,8.872951814109777,250.0,249.64702921992233
5,5,little_flexion,1,0.013808594882557512,3591,0.00041932705802801,60.281908234211265,226.5625,227.5254840498432,0.0016901179159754859,210,8.418436636538788e-06,8.574138142477452,265.625,251.4453392464771,0.001988036141252545,315,1.3199877597772817e-05,9.596991618454025,226.5625,219.35278950014253,0.0022798384283785637,437,1.782768155502775e-05,10.795165203668805,218.75,222.16899100235736
5,5,little_flexion,2,0.01228307310573539,3463,0.00030704389252284747,55.20353499251216,234.375,235.016899667597,0.0018159788159689907,255,1.2438490574329804e-05,9.089379420280004,234.375,240.90461678929714,0.0016279153126891785,166,6.6022685250536345e-06,8.127427758285437,234.375,227.59028255927362,0.0019566823925014805,347,1.020220224037361e-05,9.53549914568346,234.375,230.08201254912487
5,5,little_flexion,3,0.012098344044355499,3468,0.00028509875941712447,54.66264743483978,234.375,231.87476315212177,0.001980342665363625,312,1.6311437986322093e-05,9.608946728831892,234.375,233.6507337934542,0.001852167231180765,272,9.55512810648184e-06,9.005937235698553,226.5625,222.5559395938803,0.002142114720616281,382,1.4357059154520864e-05,10.150242194640146,226.5625,220.3707861788644
5,5,little_flexion,4,0.011046047802650682,3101,0.0002678620379550805,49.11228260090154,226.5625,228.79911888315794,0.0015078979377029793,133,5.125280686220558e-06,7.941976729372394,257.8125,255.97500242434037,0.0016686668349806864,167,7.02682260583625e-06,8.206531506105847,226.5625,226.25329235475556,0.0021202023081848265,374,1.4207085800717391e-05,10.20114413040068,226.5625,229.0096973191382
5,5,little_flexion,5,0.012032845710950082,3353,0.0002896919157713128,51.26784286221952,210.9375,217.54454796945228,0.0015163237857316412,125,5.759340414033209e-06,7.794682402474891,250.0,246.92456199058668,0.0017719380049772185,191,8.322565008685039e-06,8.422668513067947,171.875,208.45714993168338,0.0020782022170848075,356,1.349808143432388e-05,9.92095245012506,187.5,218.10727645596975
